"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923370","30.254819999999999","75.832856000000007","3","43","148001","03160907601","GPS RAM BASTI SANGRUR","1","1","3","2","Primary","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Department of Education","Urban","03","883510","-370115"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922988","30.241296999999999","75.905161000000007","3","43","148001","03160903601","GPS KHURANA","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039752","PUNJAB","Sangrur","Khurani (41)","Department of Education","Rural","03","884352","-369933"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922986","30.241223999999999","75.904420000000002","3","43","148001","03160903603","GOLDEN EARTH GLOBAL SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00271","Sangrur","271","039753","PUNJAB","Sangrur","Khurana (40)","Pvt. Unaided (Recognized)","Rural","03","884343","-369932"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923438","30.256810999999999","75.742045000000005","3","43","148002","03160901501","GPS BAHADURPUR","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039778","PUNJAB","Sangrur","Bhamabaddi (65)","Department of Education","Rural","03","882452","-370142"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923162","30.247658000000001","75.732870000000005","3","43","148002","03160902107","S.B.S PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00271","Sangrur","271","039781","PUNJAB","Sangrur","Duggan (67)","Pvt. Unaided (Recognized)","Rural","03","882345","-370018"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923151","30.247243999999998","75.831766999999999","3","43","148001","03160907701","SHRI NAINA DEVI PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Pvt. Unaided (Recognized)","Urban","03","883497","-370013"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923194","30.248562","75.831479999999999","3","43","148001","03160905401","GPS SUNDER BASTI SANGRUR","1","1","3","2","Primary","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Department of Education","Urban","03","883494","-370031"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922769","30.232068000000002","75.826306000000002","3","43","148001","03160905901","GPS RAM MANDIR BBMB SANGRUR","1","1","3","2","Primary","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Department of Education","Urban","03","883433","-369808"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922994","30.24164","75.827387000000002","3","43","148001","03160905201","GPS RAM NAGAR BASTI SANGRUR","1","1","3","2","Primary","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Department of Education","Urban","03","883446","-369937"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923235","30.250319000000001","75.826949999999997","3","43","148001","03160907501","GPS POLICE LINE SANGRUR","1","1","3","2","Primary","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Department of Education","Urban","03","883441","-370054"
