"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y","exceededTransferLimit"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938157","30.861936","75.888909999999996","3","36","141016","03090507924","PARAS CONVENT SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110520","-47291",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938173","30.862925000000001","75.889246","3","36","141014","03090507236","GAYTARI PUBLIC SR.SEC.SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110521","-47293",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938400","30.871801999999999","75.889065000000002","3","36","141016","03090507226","K.H. PUBLIC SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110521","-47308",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938609","30.884205999999999","75.889471999999998","3","36","141010","03090506805","SUSHILA VIDYA MANDIR SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110521","-47329",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938870","30.897497000000001","75.888812000000001","3","36","141010","03090510816","PHOOLEY AMBEDKAR HIGH SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110520","-47352",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938912","30.899571000000002","75.889692999999994","3","36","141010","03090510815","EVEREST PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110521","-47355",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939056","30.906699","75.889157999999995","3","36","141008","03090619201","R.D. MODEL SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110521","-47367",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939214","30.914961000000002","75.889630999999994","3","36","141008","03090617105","JAI BHARAT PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110521","-47381",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939414","30.9223","75.888862000000003","3","36","141007","03090616134","NEW J.N PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110520","-47394",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939432","30.922998","75.889568999999995","3","36","141007","03090616163","MADRASA ISLAMIA ARBIA MAHDUL AMEEN","97","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Madarsa Private Unaided (Recognized)","Urban","03","110521","-47395",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939441","30.923480000000001","75.889612999999997","3","36","141007","03090616135","ADARSH VIDYA MANDIR","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110521","-47396",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939460","30.924198000000001","75.889453000000003","3","36","141007","03090616139","V.D.M HIGH SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110521","-47397",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939600","30.930198000000001","75.888795000000002","3","36","141007","03090617007","MANNAT INTERNATIONAL SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110520","-47407",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939703","30.933805","75.889613999999995","3","36","141007","03090616150","S.S.PUBLIC HIGH SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110521","-47413",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939885","30.943062999999999","75.889078999999995","3","36","141007","03090615119","DASHAM PITA PUBLIC SEN.SEC.SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110521","-47429",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937936","30.851229","75.841960999999998","3","36","141116","03090504005","U V M PUBLIC SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","033585","PUNJAB","Ludhiana","Manakwal (276)","Pvt. Unaided (Recognized)","Rural","03","110452","-47273",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938565","30.881633999999998","75.841887999999997","3","36","141002","03090508502","GSSS AMBEDKAR NAGAR","1","5","3","2","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Department of Education","Urban","03","110452","-47325",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938574","30.881885","75.841699000000006","3","36","141002","03090508501","GPS I B","1","1","3","2","Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Department of Education","Urban","03","110452","-47325",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938645","30.886545000000002","75.842196000000001","3","36","141002","03090508622","GURU NANAK KHALSA SR.SEC SCHOOL (GUJARKHAN) CAMPUS\n","4","5","1","2","Up. Pr. Secondary and Higher Sec","Boys","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Government Aided","Urban","03","110452","-47333",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938651","30.886986","75.842416999999998","3","36","141002","03090508618","GURU NANAK INTERNATIONAL PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110453","-47334",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938854","30.896374000000002","75.841994999999997","3","36","141002","03090508702","GSSS JAWAHAR NAGAR G","1","5","2","2","Up. Pr. Secondary and Higher Sec","Girls","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Department of Education","Urban","03","110452","-47350",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938868","30.897310000000001","75.842433","3","36","141001","03090508701","GPS JAWAHAR NAGAR GIRLS","1","1","3","2","Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Department of Education","Urban","03","110453","-47351",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939296","30.918164999999998","75.831061000000005","3","36","141001","03090506929","RASHTRIYA BAL VIDYA MANDIR","4","1","3","2","Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Government Aided","Urban","03","110436","-47387",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939425","30.922744999999999","75.830876000000004","3","36","141001","03090616807","RASHTRIYA BAL VIDYA MANDIR PRITAM NAGAR","5","1","3","2","Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110436","-47394",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939427","30.922796000000002","75.831505000000007","3","36","141001","03090616806","RASHTRIYA BAL VIDYA MANDIR SEN SEC SCHOOL","5","5","3","2","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110437","-47394",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939657","30.932227000000001","75.830939000000001","3","36","141001","03090506905","ANU MODEL SCHOOL CHANDER NAGAR","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110436","-47410",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939749","30.935918999999998","75.831138999999993","3","36","141008","03090617412","DEFFENCE MODEL SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110436","-47417",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939783","30.937939","75.830839999999995","3","36","141008","03090618106","DURGESHWARI BAL VIDYA MANDIR","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110436","-47420",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939827","30.940100000000001","75.830871000000002","3","36","141008","03090618104","MAJESTIC PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110436","-47424",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938787","30.892980999999999","75.911862999999997","3","36","141003","03090507303","MAA SHARDA VIDYA PEETH(RAJIV GANDHI COLONY BRANCH)","5","1","3","2","Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110554","-47344",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939174","30.913141","75.912318999999997","3","36","141010","03090618901","R.K PUBLIC SEN. SEC. SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110554","-47378",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936439","30.763750999999999","75.914980999999997","3","36","141206","03090100703","ARSH PUBLIC SCHOOL","5","2","3","1","Primary with Upper Primary","Co-education","03","041","00227","Ludhiana (East)","227","033515","PUNJAB","Ludhiana","Bhutta (253)","Pvt. Unaided (Recognized)","Rural","03","110558","-47125",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938153","30.861754000000001","75.914930999999996","3","36","141014","03090507010","A.V.M(AMBEDKAR VIDYA MANDIR) SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110558","-47291",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938221","30.864802999999998","75.915366000000006","3","36","141010","03090507006","NEW POOJA DEEP PUBLIC SCHOOL\n","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110559","-47296",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938762","30.891632000000001","75.915958000000003","3","36","141010","03090511119","GPS SUKHDEV NAGAR","1","1","3","2","Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Department of Education","Urban","03","110560","-47342",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938901","30.899135000000001","75.915626000000003","3","36","141010","03090513601","GOVT. INSTITUTE FOR BLIND BRAIL BHAWAN","90","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Social Welfare Dept.","Urban","03","110559","-47354",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939799","30.938389999999998","75.915886999999998","3","36","141007","03090607902","GMS KAKKA","1","4","3","1","Upper Primary only","Co-education","03","041","00227","Ludhiana (East)","227","033488","PUNJAB","Ludhiana","Kakka (68)","Department of Education","Rural","03","110560","-47421",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937389","30.819709","75.707158000000007","3","36","141101","03091202102","SHAHEED NIRMALJIT SINGH SEKHON GHS RURKA KALAN","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00228","Ludhiana (West)","228","033597","PUNJAB","Ludhiana","Rurka (83J)","Department of Education","Rural","03","110256","-47220",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937392","30.820024","75.706806","3","36","141101","03091202101","GPS RURKA KALAN","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033597","PUNJAB","Ludhiana","Rurka (83J)","Department of Education","Rural","03","110255","-47220",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940203","30.963004999999999","75.616911999999999","3","36","141110","03091108501","GPS TALWANDI NAU ABAD","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033818","PUNJAB","Ludhiana","Talwandi Nauabad (8)","Department of Education","Rural","03","110124","-47463",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940205","30.963106","75.617447999999996","3","36","141110","03091108502","GMS TALWANDI NAU ABAD","1","4","3","1","Upper Primary only","Co-education","03","041","00230","Jagraon","230","033818","PUNJAB","Ludhiana","Talwandi Nauabad (8)","Department of Education","Rural","03","110125","-47463",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937807","30.844363000000001","75.830188000000007","3","36","141116","03090501707","SRI GURU HARKRISHAN ADARSH SENIOR SECONDARY SCHOOL, DHANDRA\n","6","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","033572","PUNJAB","Ludhiana","Dhandra (274)","Other Govt. Managed schools","Rural","03","110435","-47261",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937961","30.852250000000002","75.830578000000003","3","36","141116","03090501706","UTTAM PUBLIC SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","033572","PUNJAB","Ludhiana","Dhandra (274)","Pvt. Unaided (Recognized)","Rural","03","110435","-47275",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938383","30.870922","75.830591999999996","3","36","141013","03090512901","RYAN INTERNATIONAL SCHOOL DUGRI","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110435","-47306",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938706","30.889669000000001","75.830697999999998","3","36","141002","03090511906","GURU NANAK PUBLIC SCHOOL (MODEL TOWN EXT.)","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110436","-47338",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939533","30.926839000000001","75.830039999999997","3","36","141001","03090616805","SPARSH VIDYA MANDIR","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110435","-47401",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939678","30.933052","75.829735999999997","3","36","141001","03090614726","ALPINEWOOD PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110434","-47412",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939763","30.936741000000001","75.829958000000005","3","36","141008","03090617418","SHANTI DEVI SEN SEC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110434","-47418",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939815","30.939436000000001","75.830312000000006","3","36","141008","03090617423","EVERSHINE PUBLIC HIGH SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110435","-47423",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939880","30.942632","75.830513999999994","3","36","141008","03090618102","LUCKY SEN. SEC. SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110435","-47428",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940294","30.971247999999999","75.829632000000004","3","36","141008","03090609201","GPS KUTBEWAL ARAYIAN","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033615","PUNJAB","Ludhiana","Qutabewal Araian (92)","Department of Education","Rural","03","110434","-47477",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936915","30.794091000000002","75.906906000000006","3","36","141206","03090103202","GSSS KHANPUR","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00228","Ludhiana (West)","228","033578","PUNJAB","Ludhiana","Khanpur (256)","Department of Education","Rural","03","110547","-47176",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937982","30.853791999999999","75.907069000000007","3","36","141016","03090512508","HANUMANT MODEL SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110547","-47277",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938146","30.861556","75.905962000000002","3","36","141014","03090505811","ANAND VIDYA MANDIR","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110545","-47291",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938152","30.861729","75.906014999999996","3","36","141003","03090505815","T.R GUPTA MEMORIAL SCHOOL\n","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110545","-47291",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938770","30.892340999999998","75.907635999999997","3","36","141010","03090506521","B.C.M SR.SEC SCHOOL FOCAL POINT","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110548","-47343",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938976","30.902463000000001","75.906514999999999","3","36","141010","03090513603","GHS JAMALPUR AWANA","1","7","3","2","Upper Pr. and Secondary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Department of Education","Urban","03","110546","-47360",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939035","30.904866999999999","75.906509","3","36","141010","03090506352","EVERGREEN PUBLIC HIGH SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110546","-47364",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939277","30.917587999999999","75.906595999999993","3","36","141007","03090617014","BHAI BAAZ SINGH PUBLIC SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110546","-47386",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936471","30.765388999999999","75.763076999999996","3","36","141203","03090803904","DRISHTI DR RC. JAIN INNOVATIVE PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","033559","PUNJAB","Ludhiana","Narangwal (306)","Pvt. Unaided (Recognized)","Rural","03","110337","-47127",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937680","30.837105000000001","75.781407999999999","3","36","142022","03090503803","SHISHU SEWA SADAN PUBLIC SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","033590","PUNJAB","Ludhiana","Lalton Kalan (291)","Pvt. Unaided (Recognized)","Rural","03","110364","-47249",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938742","30.890906999999999","75.781593000000001","3","36","141012","03090500308","GENIUS NATIONAL PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110364","-47340",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939281","30.917770999999998","75.781672999999998","3","36","141008","03090611904","PARTAP PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","033678","PUNJAB","Ludhiana","Partap Singhwala (CT)","Pvt. Unaided (Recognized)","Rural","03","110364","-47386",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939461","30.924202000000001","75.781685999999993","3","36","141008","03090611910","SHIVAM PUBLIC HIGH SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","033678","PUNJAB","Ludhiana","Partap Singhwala (CT)","Pvt. Unaided (Recognized)","Rural","03","110364","-47397",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940018","30.95008","75.781255999999999","3","36","141008","03090609501","GPS LADDIAN KHURD","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033645","PUNJAB","Ludhiana","Ladian Khurd (106)","Department of Education","Rural","03","110364","-47441",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940020","30.950139","75.781194999999997","3","36","141008","03090609502","GMS LADDIAN KHURD\n","1","4","3","1","Upper Primary only","Co-education","03","041","00228","Ludhiana (West)","228","033645","PUNJAB","Ludhiana","Ladian Khurd (106)","Department of Education","Rural","03","110363","-47441",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939505","30.925764999999998","75.782095999999996","3","36","141008","03090611901","GPS PARTAP SINGH WALA","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033678","PUNJAB","Ludhiana","Partap Singhwala (CT)","Department of Education","Rural","03","110365","-47400",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940504","30.998560000000001","75.782177000000004","3","36","141008","03090603601","GPS BR. GOINDWAL","1","1","3","1","Primary","Co-education","03","037","00211","Phillaur","211","030033","PUNJAB","Jalandhar","Panj Dhera (132)","Department of Education","Rural","03","110365","-47523",""
