"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y","exceededTransferLimit"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930351","30.470044000000001","76.140580999999997","3","41","147202","03170402501","GPS BHORE","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036410","PUNJAB","Patiala","Bhore (110)","Department of Education","Rural","03","55443","-23314",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931604","30.520589999999999","76.140872999999999","3","41","147202","03170405401","GPS FATEHPUR","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036422","PUNJAB","Patiala","Mungo (96)","Department of Education","Rural","03","55444","-23357",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934354","30.663260999999999","76.141054999999994","3","36","141414","03090407302","GSSS RAJEWAL","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00225","Khanna","225","033235","PUNJAB","Ludhiana","Rajewal (263)","Department of Education","Rural","03","55444","-23477",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936222","30.751090000000001","76.141632999999999","3","36","141412","03091002801","GPS Harbanspura","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033155","PUNJAB","Ludhiana","Harbanspura (160)","Department of Education","Rural","03","55444","-23552",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","921672","30.188199000000001","75.973754999999997","3","43","148026","03160406901","GPS SANGHRERI","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039734","PUNJAB","Sangrur","Sangheri (105)","Department of Education","Rural","03","55322","-23076",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","926115","30.331503999999999","75.973787999999999","3","43","148026","03160405601","GPS NANDGARH","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039671","PUNJAB","Sangrur","Nandgarh (231)","Department of Education","Rural","03","55322","-23197",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929362","30.428142999999999","75.973718000000005","3","43","148022","03160700501","GPS DHADOGAL KHERI","1","1","3","1","Primary","Co-education","03","053","00270","Dhuri","270","039641","PUNJAB","Sangrur","Dhadogal (76)","Department of Education","Rural","03","55322","-23278",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929376","30.428612999999999","75.973802000000006","3","43","148022","03160709201","GPS DHADOGAL","1","1","3","1","Primary","Co-education","03","053","00270","Dhuri","270","039641","PUNJAB","Sangrur","Dhadogal (76)","Department of Education","Rural","03","55322","-23279",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931794","30.528438999999999","75.973713000000004","3","737","148023","03160711901","GPS NARIKE KALAN","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039505","PUNJAB","Malerkotla","Narike (142)","Department of Education","Rural","03","55322","-23363",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931796","30.528487999999999","75.973219999999998","3","737","148023","03160711904","DASHMESH PUBLIC SCHOOL","5","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039505","PUNJAB","Malerkotla","Narike (142)","Pvt. Unaided (Recognized)","Rural","03","55322","-23363",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934244","30.657435","75.974232000000001","3","36","141119","03090100401","GPS BER KHURD","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033295","PUNJAB","Ludhiana","Ber Khurd (397)","Department of Education","Rural","03","55322","-23472",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934996","30.693458","75.973528999999999","3","36","141117","03090203501","GPS KARTARPUR","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033301","PUNJAB","Ludhiana","Kartarpur (393)","Department of Education","Rural","03","55322","-23503",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","921805","30.194229","76.009193999999994","3","43","148026","03160407101","GPS KAPIAL","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039728","PUNJAB","Sangrur","Kapial (104)","Department of Education","Rural","03","55348","-23081",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","921863","30.196718000000001","76.012572000000006","3","43","148026","03160407102","GSSS KAPIAL","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","053","00271","Sangrur","271","039728","PUNJAB","Sangrur","Kapial (104)","Department of Education","Rural","03","55350","-23083",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","925820","30.324311999999999","76.010167999999993","3","43","148017","03160402002","GMS GEHLAN","1","4","3","1","Upper Primary only","Co-education","03","053","00271","Sangrur","271","039675","PUNJAB","Sangrur","Sakrodi (43)","Department of Education","Rural","03","55348","-23191",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927415","30.366119000000001","76.009613999999999","3","41","147201","03170407301","GPS HIMMATPURA","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036370","PUNJAB","Patiala","Mansurpur (9)","Department of Education","Rural","03","55348","-23226",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929867","30.44839","76.012479999999996","3","737","148022","03160702604","GSSS AMARGARH","1","5","3","2","Up. Pr. Secondary and Higher Sec","Co-education","03","797","00269","Malerkotla","269","039571","PUNJAB","Malerkotla","Amargarh (CT)","Department of Education","Urban","03","55350","-23296",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930186","30.462503000000002","76.009575999999996","3","737","148022","03160702614","BRAINTREE WORLD SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","797","00269","Malerkotla","269","039571","PUNJAB","Malerkotla","Amargarh (CT)","Pvt. Unaided (Recognized)","Urban","03","55348","-23307",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930216","30.463894","76.010767000000001","3","737","148022","03160702605","A.S.S. PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","797","00269","Malerkotla","269","039571","PUNJAB","Malerkotla","Amargarh (CT)","Pvt. Unaided (Recognized)","Urban","03","55349","-23309",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931155","30.50121","76.01097","3","737","148022","03160702402","GMS BATHAN","1","4","3","1","Upper Primary only","Co-education","03","797","00269","Malerkotla","269","039511","PUNJAB","Malerkotla","Bathan (150)","Department of Education","Rural","03","55349","-23340",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933720","30.629947000000001","76.011101999999994","3","36","141413","03090204103","GMS LASARA","1","4","3","1","Upper Primary only","Co-education","03","041","00226","Payal","226","033275","PUNJAB","Ludhiana","Lasara Lakhowas (198)","Department of Education","Rural","03","55349","-23449",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935952","30.737166999999999","76.010112000000007","3","36","141416","03090204401","GPS MAKSUDRA","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033333","PUNJAB","Ludhiana","Maksudra (226)","Department of Education","Rural","03","55348","-23540",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","925057","30.304817","76.051351999999994","3","43","148106","03160402401","GPS DIALGARH","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039792","PUNJAB","Sangrur","Dialgarh (78)","Department of Education","Rural","03","55378","-23174",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","925804","30.323972000000001","76.050493000000003","3","43","148026","03160401501","GPS JOLLIAN","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039677","PUNJAB","Sangrur","Jolian (13)","Department of Education","Rural","03","55378","-23191",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","925844","30.324847999999999","76.050863000000007","3","43","148026","03160401502","GMS JOLLIAN","1","4","3","1","Upper Primary only","Co-education","03","053","00271","Sangrur","271","039677","PUNJAB","Sangrur","Jolian (13)","Department of Education","Rural","03","55378","-23191",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927276","30.361757999999998","76.052893999999995","3","41","147201","03170409701","GPS KOT KHURD","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036372","PUNJAB","Patiala","Kot Khurd (6)","Department of Education","Rural","03","55380","-23222",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929695","30.441367","76.052526999999998","3","737","148018","03160707201","GPS MOHALLA","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039520","PUNJAB","Malerkotla","Mahala (169)","Department of Education","Rural","03","55379","-23290",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930229","30.464735999999998","76.050496999999993","3","737","148022","03160706201","GPS RAMPUR CHANNA","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039522","PUNJAB","Malerkotla","Rampur Chhana (171)","Department of Education","Rural","03","55378","-23309",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931396","30.511524999999999","76.052215000000004","3","737","148022","03160700201","GPS CHAUNDHA","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039495","PUNJAB","Malerkotla","Chaunda (164)","Department of Education","Rural","03","55379","-23349",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932005","30.538945999999999","76.051090000000002","3","737","148022","03160711502","GMS LADDEWAL","1","4","3","1","Upper Primary only","Co-education","03","797","00269","Malerkotla","269","039498","PUNJAB","Malerkotla","Ladewal (133)","Department of Education","Rural","03","55378","-23372",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933095","30.594802999999999","76.051681000000002","3","36","141415","03090205603","SATYA BHARTI SCHOOL, SIRTHALA\n","5","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033258","PUNJAB","Ludhiana","Sirthala (189)","Pvt. Unaided (Recognized)","Rural","03","55379","-23419",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923721","30.265799999999999","76.140299999999996","3","43","148026","03160406704","ASRA INTERNATIONAL SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00271","Sangrur","271","039698","PUNJAB","Sangrur","Rajpura (31)","Pvt. Unaided (Recognized)","Rural","03","55443","-23141",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927531","30.369949999999999","76.139287999999993","3","41","147201","03170419103","NEW INDIAN PUBLIC SEN.SEC. SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","048","00252","Nabha","252","036317","PUNJAB","Patiala","Bir Bauran (203)","Pvt. Unaided (Recognized)","Urban","03","55442","-23229",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","928062","30.382946","76.139494999999997","3","41","147201","03170418309","GPS NABHA CANTT","1","1","3","2","Primary","Co-education","03","048","00252","Nabha","252","036318","PUNJAB","Patiala","Nabha (Rural) (204)","Department of Education","Urban","03","55443","-23240",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930367","30.470604000000002","76.140073999999998","3","41","147202","03170402503","GHS BHORE UPGRADE RMSA","1","7","3","1","Upper Pr. and Secondary","Co-education","03","048","00252","Nabha","252","036410","PUNJAB","Patiala","Bhore (110)","Department of Education","Rural","03","55443","-23314",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931510","30.516131999999999","76.139374000000004","3","41","147201","03170411502","KALGIDHAR NATIONAL SEN. SEC. SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","048","00252","Nabha","252","036422","PUNJAB","Patiala","Mungo (96)","Pvt. Unaided (Recognized)","Rural","03","55443","-23353",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934733","30.681529000000001","76.140210999999994","3","36","141414","03090405501","GPS KOTLA DHAK","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033230","PUNJAB","Ludhiana","Kotla Dhak (245)","Department of Education","Rural","03","55443","-23493",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922267","30.212859999999999","76.122878","3","41","147101","03170806301","GPS NAMADA","1","1","3","1","Primary","Co-education","03","048","00250","Samana","250","036206","PUNJAB","Patiala","Namada (92)","Department of Education","Rural","03","55431","-23097",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922326","30.215223000000002","76.122691000000003","3","41","147101","03170806302","GHS NAMADA","1","7","3","1","Upper Pr. and Secondary","Co-education","03","048","00250","Samana","250","036206","PUNJAB","Patiala","Namada (92)","Department of Education","Rural","03","55430","-23099",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929236","30.423674999999999","76.122336000000004","3","41","147201","03170408903","SAVITRI PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","048","00252","Nabha","252","036391","PUNJAB","Patiala","Kaul (213)","Pvt. Unaided (Recognized)","Rural","03","55430","-23275",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930818","30.487586","76.122122000000005","3","41","147201","03170405801","GPS GHANIWAL","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036408","PUNJAB","Patiala","Ghaniawal (157)","Department of Education","Rural","03","55430","-23329",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930856","30.489183000000001","76.122834999999995","3","41","147201","03170405802","GMS GHANIWAL","1","4","3","1","Upper Primary only","Co-education","03","048","00252","Nabha","252","036408","PUNJAB","Patiala","Ghaniawal (157)","Department of Education","Rural","03","55431","-23330",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932041","30.540065999999999","76.122304","3","41","147202","03170403101","GPS BUGGA KHURD","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036420","PUNJAB","Patiala","Bugga Khurd  (94)","Department of Education","Rural","03","55430","-23373",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936067","30.742961000000001","76.122292000000002","3","36","141412","03090406501","GPS MEHNDIPUR","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033209","PUNJAB","Ludhiana","Mehandipur (232)","Department of Education","Rural","03","55430","-23545",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","926361","30.336870999999999","76.058586000000005","3","41","147201","03170410801","GPS MALKO","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036366","PUNJAB","Patiala","Malkon (198)","Department of Education","Rural","03","55384","-23201",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","928511","30.397549000000001","76.057781000000006","3","41","147201","03170414601","GPS SAKOHAN","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036378","PUNJAB","Patiala","Sakohan (217)","Department of Education","Rural","03","55383","-23253",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929382","30.428857000000001","76.057812999999996","3","41","147201","03170400101","GPS ABEHPUR","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036384","PUNJAB","Patiala","Abhepur (151)","Department of Education","Rural","03","55383","-23279",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932045","30.540101","76.061081000000001","3","737","148022","03160710402","GSSS BHUMSI","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","797","00269","Malerkotla","269","039498","PUNJAB","Malerkotla","Ladewal (133)","Department of Education","Rural","03","55386","-23373",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935165","30.700536","76.057652000000004","3","36","141416","03090203001","GPS JALLAH","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033325","PUNJAB","Ludhiana","Jallah (231)","Department of Education","Rural","03","55383","-23509",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935169","30.700813","76.057620999999997","3","36","141416","03090203002","SHAHEED SIPAHI SITAL SINGH GMS JALLAH","1","4","3","1","Upper Primary only","Co-education","03","041","00226","Payal","226","033325","PUNJAB","Ludhiana","Jallah (231)","Department of Education","Rural","03","55383","-23509",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935549","30.71931","76.060862","3","36","141416","03090206201","GPS PAYAL I","1","1","3","2","Primary","Co-education","03","041","00226","Payal","226","800192","PUNJAB","Ludhiana","Payal (M Cl)","Department of Education","Urban","03","55385","-23525",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935624","30.723109999999998","76.061569000000006","3","36","141416","03090206901","NATIONAL PUBLIC SEN SEC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00226","Payal","226","800192","PUNJAB","Ludhiana","Payal (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55386","-23528",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929905","30.450005999999998","76.207780999999997","3","41","147202","03170400601","GPS AGOL","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036352","PUNJAB","Patiala","Sahauli (114)","Department of Education","Rural","03","55492","-23297",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931083","30.498075","76.207834000000005","3","41","147201","03170415802","GMS SUDHEWAL","1","4","3","1","Upper Primary only","Co-education","03","048","00252","Nabha","252","036436","PUNJAB","Patiala","Sudhewal (117)","Department of Education","Rural","03","55492","-23338",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931093","30.49831","76.206750999999997","3","41","147202","03170415801","GPS SUDHEWAL","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036436","PUNJAB","Patiala","Sudhewal (117)","Department of Education","Rural","03","55492","-23338",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933081","30.593928999999999","76.206700999999995","3","30","147203","03080202301","GPS BAINI ZER","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032855","PUNJAB","Fatehgarh Sahib","Bhambrian (66)","Department of Education","Rural","03","55492","-23419",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933639","30.624226","76.206935000000001","3","30","147203","03080205701","GPS KHANIAN","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032861","PUNJAB","Fatehgarh Sahib","Khanian (23)","Department of Education","Rural","03","55492","-23444",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935010","30.694078000000001","76.206943999999993","3","36","141401","03090405003","SHER GILL PUBLIC SCHOOL\n","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00225","Khanna","225","","PUNJAB","Ludhiana"," ","Pvt. Unaided (Recognized)","Urban","03","55492","-23503",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935024","30.694578","76.207738000000006","3","36","141401","03090405002","GMS KHANNA KHURD","1","4","3","2","Upper Primary only","Co-education","03","041","00225","Khanna","225","","PUNJAB","Ludhiana"," ","Department of Education","Urban","03","55492","-23504",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935464","30.714863999999999","76.207866999999993","3","36","141401","03090410901","GPS BR KHANNA NO.V","1","1","3","2","Primary","Co-education","03","041","00225","Khanna","225","","PUNJAB","Ludhiana"," ","Department of Education","Urban","03","55492","-23521",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","920635","30.154325","76.206130000000002","3","41","147101","03170809405","GPS VIVEK BHARTI YOG SANSTHAN","1","1","3","2","Primary","Co-education","03","048","00250","Samana","250","036188","PUNJAB","Patiala","Malkana (84)","Department of Education","Urban","03","55491","-23048",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922032","30.203548999999999","76.205870000000004","3","41","147101","03170802102","GMS DANIPUR UPS","1","4","3","1","Upper Primary only","Co-education","03","048","00250","Samana","250","036215","PUNJAB","Patiala","Danipur (10)","Department of Education","Rural","03","55491","-23089",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929564","30.436101000000001","76.206605999999994","3","41","147202","03170408001","GPS KAIDUPUR","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036353","PUNJAB","Patiala","Kaidupur (161)","Department of Education","Rural","03","55492","-23285",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933658","30.625485999999999","76.206423999999998","3","30","147203","03080205702","GHS KHANIAN","1","7","3","1","Upper Pr. and Secondary","Co-education","03","040","00222","Amloh","222","032861","PUNJAB","Fatehgarh Sahib","Khanian (23)","Department of Education","Rural","03","55491","-23445",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934322","30.661854999999999","76.205437000000003","3","30","147301","03080208901","GPS SALANA B.D.S.W","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032864","PUNJAB","Fatehgarh Sahib","Salana Jiwan Singh Wala (11)","Department of Education","Rural","03","55491","-23476",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935006","30.693974999999998","76.206558000000001","3","36","141401","03090411002","GPS KHANNA KHURD","1","1","3","2","Primary","Co-education","03","041","00225","Khanna","225","","PUNJAB","Ludhiana"," ","Department of Education","Urban","03","55491","-23503",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935452","30.714172000000001","76.206173000000007","3","36","141401","03090401401","GPS BHATTIAN","1","1","3","2","Primary","Co-education","03","041","00225","Khanna","225","","PUNJAB","Ludhiana"," ","Department of Education","Urban","03","55491","-23520",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924938","30.301584999999999","76.220296000000005","3","41","147201","03170401501","GPS BANERA KALAN","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036301","PUNJAB","Patiala","Banera kalan (49)","Department of Education","Rural","03","55501","-23172",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929306","30.426027000000001","76.220102999999995","3","41","147201","03170410501","GPS LUBANA TEKU","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036354","PUNJAB","Patiala","Labana Teku (162)","Department of Education","Rural","03","55501","-23277",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932953","30.587654000000001","76.220502999999994","3","30","147203","03080204702","GMS HARIPUR","1","4","3","1","Upper Primary only","Co-education","03","040","00222","Amloh","222","032810","PUNJAB","Fatehgarh Sahib","Haripur (64)","Department of Education","Rural","03","55502","-23413",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933023","30.591063999999999","76.220648999999995","3","30","147203","03080204701","GPS HARIPUR","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032810","PUNJAB","Fatehgarh Sahib","Haripur (64)","Department of Education","Rural","03","55502","-23416",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933157","30.598367","76.220473999999996","3","30","147203","03080206901","GPS MANGARH","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032857","PUNJAB","Fatehgarh Sahib","Mangarh (25)","Department of Education","Rural","03","55502","-23422",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935140","30.699352000000001","76.219797","3","36","141401","03090410201","LALA SARKARU MAL SARVHITKARI SR.SEC.VIDYA MANDIR\n","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00225","Khanna","225","800191","PUNJAB","Ludhiana","Khanna (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55501","-23508",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935276","30.70513","76.219815999999994","3","36","141401","03090409901","GURU KIRPA VIDYA MANDIR","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00225","Khanna","225","800191","PUNJAB","Ludhiana","Khanna (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55501","-23513",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936226","30.751217","76.219694000000004","3","36","141417","03091005502","GHS SALAUDI","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00224","Samrala","224","033168","PUNJAB","Ludhiana","Salodi (169)","Department of Education","Rural","03","55501","-23552",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936225","30.751217","76.219694000000004","3","36","141417","03091005501","GPS SALAUDI","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033168","PUNJAB","Ludhiana","Salodi (169)","Department of Education","Rural","03","55501","-23552",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","926799","30.348834","76.092772999999994","3","41","147201","03170401801","GPS BOURAN KHURD","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036316","PUNJAB","Patiala","Bauran Khurd (201)","Department of Education","Rural","03","55409","-23211",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931533","30.51735","76.092864000000006","3","41","147201","03170402802","GMS BIRDHANO","1","4","3","1","Upper Primary only","Co-education","03","048","00252","Nabha","252","036404","PUNJAB","Patiala","Birdhano (100)","Department of Education","Rural","03","55409","-23354",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933516","30.617494000000001","76.093153999999998","3","36","141414","03090408202","GMS TURMARI","1","4","3","1","Upper Primary only","Co-education","03","041","00225","Khanna","225","033248","PUNJAB","Ludhiana","Turmari (184)","Department of Education","Rural","03","55409","-23438",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933825","30.635936999999998","76.093603999999999","3","36","141414","03090402802","SATYA BHARTI SCHOOL, FATEHPUR\n","5","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033245","PUNJAB","Ludhiana","Panjrukha (266)","Pvt. Unaided (Recognized)","Rural","03","55409","-23454",""
