"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940990","31.048316","75.473299999999995","3","34","144041","03041107701","JD CENTRAL SCHOOL MEHATPUR ROAD ANGAKIRI","5","2","3","1","Primary with Upper Primary","Co-education","03","037","00210","Nakodar","210","029992","PUNJAB","Jalandhar","Angi Kiri (349)","Pvt. Unaided (Recognized)","Rural","03","219830","-95215"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940997","31.049061999999999","75.474064999999996","3","34","144041","03041106001","GPS AKBARPUR KHURD","1","1","3","1","Primary","Co-education","03","037","00210","Nakodar","210","029994","PUNJAB","Jalandhar","Mehatpur (47)","Department of Education","Rural","03","219832","-95218"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","941023","31.051615000000002","75.472091000000006","3","34","144041","03041107301","DIPS MEHATPUR(NAKODAR-01)","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","037","00210","Nakodar","210","029974","PUNJAB","Jalandhar","Khurampur (51)","Pvt. Unaided (Recognized)","Urban","03","219827","-95227"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940454","30.991769000000001","75.412647000000007","3","34","144041","03041102501","GPS KHAIRULAPUR","1","1","3","1","Primary","Co-education","03","037","00210","Nakodar","210","029982","PUNJAB","Jalandhar","Khairulapur (314)","Department of Education","Rural","03","219653","-95023"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940552","31.005893","75.412118000000007","3","34","144041","03041103901","GSSS SINGHPUR BET","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","037","00210","Nakodar","210","029883","PUNJAB","Jalandhar","Singhpur (143)","Department of Education","Rural","03","219652","-95071"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940555","31.006224","75.411995000000005","3","34","144041","03041103902","GPS SINGHPUR BET","1","1","3","1","Primary","Co-education","03","037","00210","Nakodar","210","029883","PUNJAB","Jalandhar","Singhpur (143)","Department of Education","Rural","03","219652","-95072"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940665","31.017759999999999","75.423640000000006","3","34","144041","03041101101","GPS BIR BALOKI","1","1","3","1","Primary","Co-education","03","037","00210","Nakodar","210","029988","PUNJAB","Jalandhar","Baloki (316)","Department of Education","Rural","03","219685","-95112"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939599","30.930114","75.421949999999995","3","36","142033","03091103301","GPS GIDDERWINDI","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033870","PUNJAB","Ludhiana","Giddarwindi (32)","Department of Education","Rural","03","219681","-94814"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939605","30.930415","75.422139999999999","3","36","142033","03091103302","GSSS GIDDERWINDI","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00230","Jagraon","230","033870","PUNJAB","Ludhiana","Giddarwindi (32)","Department of Education","Rural","03","219681","-94815"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939087","30.908449999999998","75.428349999999995","3","36","142033","03091105502","GSSS MALSIHAN BAJAN","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00230","Jagraon","230","033872","PUNJAB","Ludhiana","Sodhiwala (42)","Department of Education","Rural","03","219699","-94740"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939426","30.922787","75.428013000000007","3","36","142033","03091105501","GPS MALSIHAN BAJAN","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033871","PUNJAB","Ludhiana","Malsian Bajan (31)","Department of Education","Rural","03","219698","-94789"
